OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost
446466195,2019-09-03,Male,30s,Online,2019-09-04,B10001,1,57,39582.5,32985.450
446470916,2017-09-13,Male,30s,Offline,,A10002,40,78,72652.7,32661.636
446499669,2018-12-26,Female,40s,Offline,,C10004,39,65,24763.7,15120.914
446504390,2020-04-14,Male,40s,Online,2020-04-17,C10005,39,23,30417.2,25347.658
446555888,2018-12-30,Female,20s,Online,2019-01-04,C10002,1,47,30166.8,28959.278
446566617,2017-05-05,Male,60s,Online,2017-05-11,D10002,32,23,52843.0,10489.617
446624124,2017-03-10,Male,30s,Online,2017-03-12,B10001,31,49,76095.5,53795.840
446655881,2019-04-30,Female,40s,Offline,,A10001,17,43,39671.0,36049.355
446664035,2017-10-28,Female,30s,Online,2017-11-01,D10002,38,54,14578.0,12148.293
446733129,2019-11-10,Female,30s,Online,2019-11-10,A10002,9,74,30973.4,25811.208
446755015,2019-04-14,Female,40s,Offline,,C10004,35,39,20528.9,19925.972
446763598,2020-03-17,Female,50s,Online,2020-03-22,C10001,1,58,30048.5,25040.410
446772181,2017-10-29,Male,20s,Online,2017-10-31,C10007,39,40,19330.3,16108.596
446798360,2019-10-15,Female,40s,Online,2019-10-16,B10001,20,91,38311.9,31926.591
446824538,2018-11-09,Female,20s,Offline,,C10004,35,60,19600.5,16333.717
446863591,2018-05-29,Male,20s,Online,2018-06-01,B10001,15,95,16995.9,14163.249
446941697,2018-02-27,Female,50s,Offline,,C10003,40,80,13875.1,11562.595
446969163,2020-01-01,Male,50s,Online,2020-01-03,D10002,3,72,38562.0,32135.014
446994912,2019-10-25,Male,40s,Online,2019-10-25,D10001,30,96,38834.8,15263.958
447036111,2019-09-09,Female,40s,Offline,,A10001,1,22,30219.2,24276.544
447043836,2018-01-30,Male,30s,Online,2018-02-07,C10006,1,69,14040.5,11700.416
447054564,2020-10-16,Female,20s,Online,2020-10-21,C10006,27,55,31804.7,26503.926
447055852,2017-04-07,Male,20s,Offline,,C10003,34,93,50055.5,40966.400
447065293,2019-03-19,Female,40s,Offline,,A10001,32,26,38484.5,32070.383
447087609,2018-02-22,Male,50s,Online,2018-02-24,C10002,5,97,13774.7,11478.929
447102200,2018-12-29,Female,50s,Online,2018-12-30,A10001,24,96,13888.0,11573.330
447130095,2020-06-20,Male,50s,Online,2020-06-29,C10002,31,60,39875.0,39267.668
447138679,2020-08-31,Female,30s,Online,2020-09-07,C10003,15,28,30345.5,15859.075
447171723,2017-07-04,Male,20s,Online,2017-07-09,D10002,28,84,18951.2,16040.052
447176873,2020-11-19,Male,40s,Online,2020-11-26,B10001,23,33,39653.6,33044.683
447203910,2020-12-24,Male,30s,Online,2020-12-25,B10001,4,90,37244.0,31036.700
447246396,2018-04-21,Female,40s,Online,2018-04-23,B10001,5,39,33529.3,27941.111
447304761,2018-03-22,Female,50s,Offline,2018-03-29,C10004,34,63,14570.4,12141.977
447328364,2018-02-25,Female,30s,Offline,,C10005,4,65,72214.2,29352.960
447338664,2020-10-30,Female,30s,Offline,2020-11-03,C10006,11,35,32534.2,18516.146
447347247,2019-10-21,Male,50s,Offline,,D10001,29,100,36927.8,30773.175
447415482,2020-05-22,Female,40s,Online,2020-05-25,C10007,3,53,30544.1,16059.745
447424066,2020-03-02,Male,20s,Online,2020-03-03,C10007,39,51,35157.9,19543.940
447437798,2020-10-18,Female,30s,Online,2020-10-25,C10006,32,73,37503.2,18887.085
447488868,2017-06-09,Female,30s,Offline,,C10004,2,22,11308.0,9423.337
447520196,2018-12-23,Female,50s,Offline,,C10003,28,82,13739.6,11449.693
447531783,2018-07-23,Male,20s,Offline,,C10006,26,54,15575.5,12979.552
447559249,2019-11-05,Female,20s,Online,2019-11-08,C10004,5,92,35477.1,21540.135
447591435,2019-06-04,Male,50s,Offline,,B10001,39,46,31609.4,31287.265
447632205,2019-03-21,Female,40s,Offline,2019-03-24,B10001,24,87,39317.3,36348.329
447670829,2020-03-15,Female,20s,Online,2020-03-23,D10001,33,74,31418.9,26182.439
447692716,2020-05-05,Male,60s,Online,2020-05-13,D10001,5,78,39285.4,38740.791
447709453,2020-03-04,Female,40s,Online,2020-03-06,C10004,30,30,38795.8,38782.660
447711598,2020-12-26,Female,20s,Online,2020-12-29,C10004,17,57,38645.1,21258.647
447724902,2018-12-04,Male,20s,Online,2018-12-06,C10001,16,62,15239.6,12699.679
447765243,2019-01-12,Female,30s,Online,2019-01-16,B10001,5,50,39129.8,15655.901
447781980,2017-11-01,Female,60s,Online,2017-11-03,A10001,4,74,11523.9,9603.275
447842919,2018-08-17,Male,20s,Offline,,C10003,31,89,20136.5,16780.405
447873389,2018-09-05,Male,40s,Online,2018-09-08,D10002,30,47,11970.5,9975.443
447885406,2017-10-13,Male,30s,Offline,2017-10-16,C10001,25,45,12798.9,10665.765
447897851,2020-02-09,Male,40s,Online,2020-02-11,C10006,1,61,30851.6,25709.703
447903430,2019-07-02,Male,60s,Offline,,C10003,39,55,35790.7,29825.545
447940766,2020-10-12,Female,50s,Online,2020-10-12,C10003,27,32,37734.3,18661.939
447945916,2017-03-18,Male,30s,Offline,2017-03-22,B10001,16,99,16086.0,13405.013
447948920,2017-02-24,Female,50s,Offline,,C10004,8,60,16944.5,14641.092
447955358,2020-05-11,Female,50s,Online,2020-05-12,C10004,18,22,30190.4,18917.674
448009860,2018-12-01,Male,30s,Offline,,C10007,29,91,27767.6,11482.640
448102986,2018-12-11,Female,60s,Offline,2018-12-14,A10001,38,51,15953.7,13294.747
448125731,2019-02-20,Female,60s,Offline,2019-02-23,C10004,20,70,39446.2,32871.814
448134315,2019-01-06,Male,40s,Online,2019-01-09,B10001,5,60,56903.7,12764.640
448244607,2017-11-07,Male,40s,Offline,,B10001,39,87,22944.4,15498.337
448292672,2020-05-15,Male,40s,Online,2020-05-25,C10003,5,25,32148.7,12776.143
448331725,2020-12-07,Female,40s,Online,2020-12-10,C10006,35,7,38122.8,31769.013
448375070,2020-03-21,Female,30s,Online,2020-03-25,C10002,39,154,30485.8,20126.597
448375499,2019-07-23,Female,30s,Online,2019-07-29,A10001,24,46,37639.1,14265.391
448468196,2018-11-18,Female,50s,Online,2018-11-22,C10006,28,57,31915.6,16647.699
448531711,2019-11-19,Male,20s,Online,2019-11-27,A10001,5,22,39459.3,37890.845
448543727,2020-12-07,Male,30s,Online,2020-12-09,C10006,4,88,39362.1,32801.734
448547160,2019-03-28,Male,60s,Offline,,A10001,5,65,30547.2,25455.992
448610675,2019-03-11,Female,50s,Offline,,A10001,5,33,39573.1,32977.573
448638141,2017-04-15,Female,40s,Offline,,B10001,37,87,23452.2,14965.641
448670756,2017-07-27,Female,30s,Online,2017-07-30,B10001,19,46,37249.4,30648.680
448714530,2019-05-28,Female,40s,Offline,,A10001,17,21,17758.0,12517.120
448763024,2017-04-12,Female,20s,Online,2017-04-13,B10001,28,56,68955.7,68695.200
448801648,2019-01-06,Male,20s,Online,2019-01-07,C10007,31,66,34163.9,28469.941
448854005,2020-09-27,Male,40s,Online,2020-10-01,A10002,38,69,31912.5,26593.722
448865592,2017-01-19,Female,50s,Online,2017-01-22,B10001,39,99,36958.0,15849.099
448880183,2017-12-13,Female,50s,Offline,,C10004,7,54,54590.9,15559.392
448905932,2020-04-20,Male,40s,Online,2020-04-21,A10002,17,56,37920.8,14308.054
448930823,2017-12-14,Female,30s,Offline,,B10001,39,55,27152.4,25251.591
448931252,2020-04-30,Male,20s,Offline,2020-05-06,C10007,39,21,30914.3,25761.941
448933827,2020-12-26,Male,60s,Online,2020-12-28,C10007,34,96,39569.0,13078.110
448977601,2020-05-25,Female,30s,Online,2020-05-28,C10001,5,78,31050.9,19224.314
449032533,2019-03-03,Female,30s,Online,2019-03-04,B10001,39,66,22761.0,18967.471
449045836,2020-11-14,Male,50s,Offline,2020-11-14,C10004,34,46,39959.6,33299.675
449062573,2019-07-19,Male,20s,Online,2019-07-21,C10003,39,92,39799.3,16686.287
449098193,2020-06-08,Male,30s,Offline,2020-06-17,A10001,17,93,37572.8,31310.641
449167287,2019-06-15,Female,20s,Offline,,A10001,39,49,37869.4,18944.120
449167716,2019-06-08,Female,60s,Offline,,C10001,39,55,12754.6,10628.800
449169433,2020-02-01,Female,30s,Online,2020-02-05,C10003,26,66,30579.6,25483.010
449188745,2019-08-07,Male,50s,Online,2019-08-11,D10002,5,44,37534.1,21550.546
449208486,2017-04-28,Female,20s,Offline,,B10001,18,53,18022.1,10933.390
449220931,2019-06-29,Female,20s,Offline,,C10004,39,76,39197.1,39020.260
449314057,2019-11-28,Female,30s,Offline,,C10005,33,91,36924.2,19946.917
449329507,2020-11-05,Male,20s,Online,2020-11-08,C10006,35,75,36427.1,30355.878
449335086,2019-12-14,Female,20s,Online,2019-12-18,C10001,18,97,39812.8,39588.516
449336373,2019-06-01,Male,60s,Online,2019-06-02,C10006,26,26,37801.9,31501.587
449365556,2019-04-18,Female,50s,Offline,,C10001,39,73,37812.0,31509.961
449372422,2018-12-23,Male,30s,Online,2018-12-27,C10002,41,84,19544.2,16286.869
449406325,2017-04-04,Female,50s,Offline,2017-04-10,A10002,29,20,35207.9,13673.920
449441516,2017-12-08,Male,30s,Online,2017-12-10,C10004,5,81,26817.8,24965.172
449448812,2017-01-07,Male,20s,Online,2017-01-11,D10002,4,68,36835.2,22153.702
449470269,2018-11-27,Female,60s,Online,2018-11-28,B10001,2,96,32743.4,27286.138
449526488,2020-05-29,Male,20s,Offline,,C10004,15,76,38883.6,18061.981
449731624,2020-12-06,Male,50s,Online,2020-12-09,C10003,11,63,37388.4,31156.987
449733769,2017-10-01,Male,30s,Offline,2017-10-05,D10002,17,63,16987.4,14156.186
449755656,2018-10-05,Male,30s,Online,2018-10-06,A10001,28,74,19428.0,16190.029
449808013,2019-02-01,Female,60s,Offline,,C10004,41,65,13308.4,11090.307
449815738,2017-10-15,Female,30s,Offline,2017-10-19,C10002,2,95,64171.7,42280.278
449863803,2020-06-16,Female,30s,Online,2020-06-23,C10004,15,64,39251.7,35902.980
449925601,2019-03-07,Female,20s,Online,2019-03-09,C10007,5,24,39041.2,32534.294
449938476,2017-08-12,Female,60s,Offline,,A10001,28,98,12555.9,11518.054
449964654,2019-03-06,Female,60s,Offline,,B10001,21,51,31011.7,13436.026
450035464,2020-07-14,Male,40s,Online,2020-07-14,B10001,8,24,37980.9,16266.896
450082242,2018-09-23,Female,20s,Offline,2018-09-25,C10003,21,69,54561.8,26016.480
450093400,2019-11-30,Female,30s,Offline,2019-12-04,C10004,40,77,36336.0,30279.973
450101554,2018-07-30,Female,30s,Online,2018-08-01,C10002,5,29,39279.3,30628.138
450113999,2019-01-04,Male,30s,Online,2019-01-07,D10002,39,62,13310.8,11092.320
450171506,2020-03-19,Female,20s,Online,2020-03-20,D10001,4,99,38937.6,38911.652
450183522,2018-07-17,Female,20s,Online,2018-07-24,C10002,5,63,15871.4,15568.963
450240170,2017-12-17,Female,40s,Offline,,C10003,1,39,58042.3,24048.640
450379645,2019-02-23,Female,30s,Online,2019-02-23,D10002,35,51,30799.1,20792.301
450559461,2019-01-04,Male,20s,Online,2019-01-06,B10001,31,72,31325.2,19175.019
450613105,2020-09-23,Female,40s,Online,2020-09-25,C10001,39,72,39469.9,32891.570
450617825,2019-12-01,Male,30s,Online,2019-12-03,C10004,27,46,39740.7,37591.567
450630700,2020-04-28,Male,20s,Online,2020-05-02,D10002,24,95,30558.0,19704.220
450644862,2018-05-23,Female,50s,Online,2018-05-27,A10001,4,55,22381.8,13634.802
450667178,2017-07-15,Female,20s,Online,2017-07-18,B10001,20,50,20009.7,14037.773
450687777,2020-04-09,Male,50s,Online,2020-04-10,C10001,40,94,39149.9,18012.646
450760304,2017-07-16,Male,20s,Offline,,C10002,3,66,18244.5,15203.771
450762021,2019-03-25,Female,20s,Offline,,D10002,5,56,30236.0,16968.203
450778758,2018-11-24,Female,30s,Offline,2018-11-27,A10001,34,90,30786.7,16676.464
450818240,2017-08-28,Male,20s,Offline,,B10001,2,73,17799.0,14832.471
450820386,2020-07-05,Male,50s,Online,2020-07-06,C10005,33,56,30140.0,14044.499
450824677,2020-06-19,Female,40s,Offline,2020-06-24,A10001,23,82,39910.5,33258.746
450831973,2019-12-12,Male,20s,Online,2019-12-17,D10002,38,43,31677.6,20920.324
450901496,2020-07-30,Female,20s,Online,2020-08-01,D10001,1,50,39513.8,11118.866
450958573,2018-03-04,Female,30s,Online,2018-03-07,A10001,5,46,90125.1,18092.659
450964152,2017-07-15,Female,40s,Offline,,C10004,3,74,15921.8,13268.206
450995910,2020-04-20,Female,30s,Offline,2020-04-22,C10007,4,60,31489.8,15511.416
451026809,2018-10-01,Female,20s,Offline,,C10004,14,91,42003.4,27642.628
451032817,2017-03-23,Female,20s,Online,2017-03-31,B10001,22,43,15082.5,12568.728
451048696,2019-04-30,Female,30s,Offline,,C10004,22,100,38726.5,32272.117
451071441,2017-10-13,Female,50s,Offline,2017-10-15,B10001,18,83,15386.4,12821.967
451079595,2019-10-04,Female,40s,Offline,,A10002,39,54,39750.3,37859.280
451095473,2020-03-07,Female,20s,Offline,2020-03-11,C10002,33,75,32487.7,13823.299
451098048,2017-06-08,Male,20s,Offline,,B10001,1,72,12530.0,10441.704
451113069,2019-01-20,Female,50s,Offline,,C10005,4,85,30470.1,10593.596
451120364,2020-10-25,Male,40s,Online,2020-10-29,C10001,1,81,39019.1,32515.901
451139676,2017-09-22,Male,20s,Offline,,C10003,24,59,18339.4,15282.808
451176583,2020-03-07,Female,50s,Online,2020-03-08,A10002,4,77,39216.4,18366.878
451208341,2020-11-14,Female,20s,Online,2020-11-17,C10001,39,42,36374.5,12590.219
451245677,2017-10-22,Female,30s,Online,2017-10-22,D10001,5,84,55550.8,14562.440
451297605,2018-08-07,Male,20s,Online,2018-08-13,D10002,4,100,14699.0,11974.371
451303613,2018-11-13,Male,20s,Offline,,A10001,1,64,20290.2,2186.240
451324212,2020-09-28,Male,60s,Offline,2020-10-01,C10003,6,70,36968.4,30807.018
451591145,2020-09-01,Male,30s,Online,2020-09-03,D10001,28,89,39773.1,18519.767
451649510,2019-01-02,Male,50s,Offline,,C10003,31,81,29504.3,24586.954
451654231,2020-04-17,Male,20s,Online,2020-04-20,C10001,39,80,31755.8,26463.133
451655519,2017-11-22,Female,50s,Online,2017-11-24,B10001,10,81,58614.0,15501.746
451877391,2020-06-26,Male,20s,Online,2020-06-28,A10002,1,84,38977.5,32481.233
451937901,2017-01-17,Female,20s,Online,2017-01-17,D10001,17,45,43851.9,12959.520
451993691,2020-06-28,Female,20s,Offline,,C10006,35,44,33888.7,15418.935
452069652,2019-02-23,Male,40s,Online,2019-03-01,C10006,5,23,30393.0,25327.485
452075660,2019-10-25,Male,30s,Online,2019-10-27,B10001,28,50,38131.1,31775.877
452126729,2019-04-26,Male,30s,Offline,,C10005,40,98,12958.6,10798.829
452253758,2017-03-09,Female,30s,Offline,,C10001,39,63,42003.4,35002.807
452283799,2018-12-30,Female,30s,Online,2018-12-31,B10001,1,47,25170.6,20975.507
452317273,2020-10-21,Male,20s,Online,2020-10-27,C10003,5,60,37099.6,30916.321
452318990,2020-10-18,Female,50s,Online,2020-10-20,C10006,4,76,31081.8,25901.459
452376067,2018-03-05,Female,20s,Offline,2018-03-09,A10001,1,60,35348.8,29457.297
452433574,2020-05-05,Female,30s,Online,2020-05-14,A10001,9,74,31488.3,26240.287
452452027,2020-06-13,Female,20s,Online,2020-06-17,C10006,32,73,30634.7,25528.913
452456748,2018-12-07,Male,20s,Offline,,B10001,9,44,17555.8,14629.841
452491509,2018-12-25,Male,50s,Offline,2018-12-28,C10002,15,66,10676.4,8897.020
452514684,2019-05-29,Female,40s,Online,2019-05-29,C10004,12,77,39784.5,38513.583
452570474,2020-03-18,Female,30s,Online,2020-03-20,C10001,28,59,30091.8,25076.514
452578198,2020-03-13,Male,30s,Online,2020-03-16,C10002,28,52,38257.7,13913.699
452579486,2017-09-11,Male,40s,Offline,2017-09-15,C10004,20,56,46317.8,14723.072
452586352,2018-02-15,Female,30s,Offline,,B10001,40,69,22991.8,18701.029
452590644,2018-09-20,Male,50s,Online,2018-09-22,A10001,23,95,26954.2,12651.520
452604377,2017-11-04,Male,40s,Online,2017-11-10,C10006,13,74,16310.0,13591.699
452658021,2017-03-19,Male,20s,Online,2017-03-23,C10002,39,55,11988.8,9990.637
452662742,2018-03-13,Female,40s,Online,2018-03-19,B10001,39,65,41526.3,12654.743
452687633,2018-04-16,Male,30s,Offline,2018-04-23,C10002,30,68,14428.6,12023.865
452725398,2017-02-05,Male,40s,Offline,,C10002,4,22,19380.7,10516.819
452824962,2019-05-14,Female,40s,Online,2019-05-16,C10004,17,56,33547.8,14049.280
452870452,2020-02-07,Male,50s,Online,2020-02-10,C10004,8,64,36589.5,30491.221
452913796,2020-06-23,Male,50s,Online,2020-06-26,C10002,10,46,37662.1,19485.915
452961003,2018-12-16,Male,30s,Online,2018-12-19,B10001,1,81,14022.7,11685.602
453018081,2017-01-01,Female,30s,Online,2017-01-05,B10001,1,56,19958.5,16632.055
453051126,2020-08-02,Male,20s,Offline,,C10004,5,60,36945.5,33899.672
453069579,2020-01-15,Female,40s,Offline,2020-01-15,C10007,28,48,30148.0,25123.360
453173005,2018-01-30,Male,50s,Offline,,C10006,3,88,19408.1,15144.900
453240382,2019-01-20,Female,30s,Online,2019-01-23,B10001,38,46,31104.7,25920.574
453243815,2020-02-26,Male,20s,Offline,,C10001,27,87,34749.3,28957.734
453252828,2018-11-13,Male,60s,Offline,,C10003,12,58,16986.7,14155.588
453263986,2018-08-20,Male,50s,Online,2018-08-22,C10002,5,55,14283.8,11903.173
453303468,2020-05-07,Female,30s,Offline,,D10002,12,64,36253.0,15524.321
453339946,2019-12-01,Female,50s,Online,2019-12-05,C10005,5,41,39585.0,32987.502
453382003,2020-01-10,Male,50s,Online,2020-01-16,C10007,40,23,38691.4,14625.328
453382861,2020-11-07,Female,20s,Offline,,C10001,4,30,39285.2,32737.638
453398311,2020-06-30,Female,30s,Online,2020-07-02,C10001,15,46,30058.5,14955.854
453470408,2017-03-31,Male,20s,Online,2017-04-03,A10001,3,50,11852.0,9876.685
453471267,2018-11-17,Male,40s,Offline,2018-11-24,C10007,9,98,14296.2,11913.458
453489720,2019-12-31,Male,20s,Offline,,A10001,9,88,30196.7,25163.898
453530919,2020-01-14,Male,60s,Online,2020-01-17,A10002,1,85,35485.1,29570.913
453533065,2018-07-11,Female,20s,Online,2018-07-14,D10001,5,36,34132.2,9841.440
453562676,2017-01-12,Male,40s,Online,2017-01-15,B10001,5,58,30025.9,12750.412
453597867,2019-10-06,Female,30s,Online,2019-10-09,C10006,26,65,30027.1,25022.587
453603875,2018-02-16,Female,40s,Online,2018-02-17,B10001,31,24,64160.6,15902.208
453643786,2019-02-18,Female,30s,Online,2019-02-18,B10001,39,40,37268.0,13498.270
453659236,2020-08-18,Male,20s,Online,2020-08-21,C10002,26,32,30041.8,16412.083
453751075,2018-04-16,Male,30s,Online,2018-04-22,B10001,20,97,39120.7,14385.680
453755795,2018-06-06,Male,40s,Offline,,C10001,40,63,12970.5,10808.715
453775966,2018-01-07,Male,60s,Offline,2018-01-07,D10001,26,61,22261.7,18551.392
453787553,2018-05-14,Male,20s,Offline,,B10001,20,47,14503.3,12086.090
453827035,2020-02-11,Female,30s,Online,2020-02-14,D10001,5,61,32794.3,21158.672
453835189,2018-11-03,Female,20s,Offline,2018-11-05,C10004,20,36,18211.3,15176.092
453848063,2020-11-05,Female,40s,Online,2020-11-07,A10001,22,77,38119.5,20394.351
453852355,2018-12-10,Female,50s,Online,2018-12-12,B10001,18,69,17646.5,14705.445
453894841,2020-12-20,Male,50s,Offline,2020-12-29,C10004,27,41,39433.1,20602.504
453895699,2020-04-13,Female,20s,Offline,,A10002,30,57,35839.3,29866.089
453961789,2017-01-04,Male,30s,Online,2017-01-07,B10001,27,24,21609.5,18007.877
453991401,2020-09-16,Male,20s,Offline,,C10007,32,52,31272.1,26060.101
454019725,2018-03-03,Male,60s,Offline,,B10001,22,51,18661.0,10945.777
454028308,2019-08-23,Female,30s,Offline,,D10002,34,73,31290.3,26075.234
454044616,2017-09-14,Male,30s,Offline,,C10003,17,61,42592.0,18040.440
454057490,2018-08-06,Female,20s,Offline,,B10001,35,48,17484.8,14570.667
454062640,2019-04-17,Male,20s,Online,2019-04-21,D10002,24,47,39668.8,14574.219
454075086,2020-09-27,Female,30s,Online,2020-09-27,A10002,12,87,30500.1,25416.788
454087102,2019-04-05,Female,30s,Online,2019-04-06,B10001,39,61,31038.8,25865.634
454133450,2020-10-28,Male,50s,Online,2020-10-29,C10002,30,44,39346.9,17418.429
454184091,2020-09-02,Female,20s,Online,2020-09-08,C10004,17,85,38887.2,24704.737
454187095,2019-01-15,Female,20s,Offline,2019-01-20,D10001,5,78,37698.6,14248.756
454236018,2018-08-29,Female,40s,Offline,,D10001,16,61,52917.3,22538.283
454237306,2020-08-13,Male,30s,Online,2020-08-19,C10006,34,68,36938.9,12564.153
454247605,2020-07-30,Female,20s,Online,2020-08-01,C10001,2,80,39115.2,21697.265
454257476,2017-10-09,Male,20s,Offline,,B10001,37,87,15081.9,12568.270
454277646,2020-04-18,Male,20s,Online,2020-04-20,A10001,11,56,31705.8,19805.059
454336011,2020-10-29,Male,30s,Online,2020-11-03,C10001,32,55,31151.6,16918.820
454348886,2019-05-24,Female,20s,Offline,2019-05-30,C10007,5,98,35683.5,12431.329
454405534,2020-07-03,Female,20s,Offline,,A10001,9,70,30859.9,15226.213
454423987,2017-12-10,Male,40s,Offline,,D10001,5,90,16095.1,9701.840
454449307,2017-08-19,Female,30s,Offline,,D10001,39,60,58080.6,15561.582
454504668,2018-05-17,Female,20s,Offline,,C10003,26,48,19148.2,10427.852
454549729,2020-01-23,Male,20s,Online,2020-01-23,B10001,39,54,36262.4,30218.652
454560458,2020-11-14,Male,60s,Online,2020-11-18,C10006,1,53,39924.4,18033.635
454569041,2020-08-25,Female,30s,Offline,,C10003,15,83,30387.0,25322.500
454655301,2018-04-29,Male,30s,Offline,,B10001,30,71,17393.4,13970.612
454709374,2017-06-25,Male,20s,Offline,,C10004,32,84,14904.0,12420.012
454756581,2017-02-09,Female,60s,Offline,,B10001,30,52,8961.0,7467.467
454758727,2017-01-08,Female,30s,Offline,2017-01-10,B10001,39,53,14691.1,12242.578
